outcome;cate_pp;pol_euclidean;pol_forte;pol_fraca
gov;-2.9252474119260685;115.57954434545697;4.923085121176421;0.2950488358886874
gov;3.7807216631607243;129.69091067923335;4.745785565727982;0.3044563791405524
gov;53.514116792378005;92.9064226868247;4.1928201640977;0.2614866118999204
gov;270.4668879112653;52.13688445881277;3.488373988402257;0.2857690620046695
gov;-10.245964758241044;117.01246948017184;4.797809337609697;0.2922744106565197
gov;-118.75294076108646;92.9064226868247;4.1928201640977;0.2614866118999204
gov;1.0867301750507583;26.54445037253096;3.758503490866562;0.1794981198542411
gov;-0.04946560850043191;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-0.9807074330152759;52.99630898998068;3.5582055187189026;0.2873934182910207
gov;25.828485993976763;42.64039579818476;3.03638381481685;0.2285669193475533
gov;820.7916518075879;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-5.398195688478635;92.9064226868247;4.1928201640977;0.2614866118999204
gov;14.701630853924108;116.4804969203943;4.710801259571917;0.296271710649176
gov;82.01044685157444;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-1.7299755023683971;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-27.96724095544426;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-13.191022115290597;30.366652169010568;3.2548253255820567;0.2112901098573518
gov;-4.707630042307931;116.4804969203943;4.710801259571917;0.296271710649176
gov;-145.6958287084611;127.38127970298387;4.721706312337836;0.3043170365327997
gov;0.014477467679169242;129.69091067923335;4.745785565727982;0.3044563791405524
gov;-38.61451117109301;102.12163781779304;4.636528074021251;0.3051208869444385
gov;-25.839229245066726;99.54613213820669;4.413787915915052;0.3002651306334791
gov;-16.188447329552336;132.54182363375722;4.79567212284077;0.3043313501385644
gov;-0.932619603665067;31.925317493275852;4.222131201709505;0.2744271534117612
gov;0.7837258641231776;31.253976817906004;3.031570577417947;0.1892259334761218
gov;5.728317089005946;78.21017431224871;3.9574170188371656;0.2115905976923778
gov;6.13378555322992;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-20.789259991924613;92.9064226868247;4.1928201640977;0.2614866118999204
gov;0.06859450108724326;89.65761335242998;4.460322935251162;0.2987195881998073
gov;-33.52538537476786;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-3.241684709186271;80.4131966383154;4.4180256001733476;0.2505297128997232
gov;-22.689391610593614;52.99630898998068;3.5582055187189026;0.2873934182910207
gov;10.519999418457537;129.69091067923335;4.745785565727982;0.3044563791405524
gov;-0.717001014314524;89.65761335242998;4.460322935251162;0.2987195881998073
gov;-5.039318167183743;46.79659330479913;3.779494316020653;0.2111234926773145
gov;498.14623926223334;89.65761335242998;4.460322935251162;0.2987195881998073
gov;-16.39088609024995;97.31008758586174;4.580257772994784;0.2545909070957047
gov;-298.5885246729437;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-47.04324995732916;127.38127970298387;4.721706312337836;0.3043170365327997
gov;0.9992609044164075;30.366652169010568;3.2548253255820567;0.2112901098573518
gov;-19.00932863126712;129.7180115341171;4.716244982011463;0.3057867257874458
gov;23.321207893182994;116.4804969203943;4.710801259571917;0.296271710649176
gov;0.1603792863733095;101.4410907087327;4.585218225538939;0.2741250065232457
gov;-4.199863022754569;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-1.0830599351651733;30.366652169010568;3.2548253255820567;0.2112901098573518
gov;20.80307895437128;92.9064226868247;4.1928201640977;0.2614866118999204
gov;41.26814777709171;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-6.408865250488185;89.65761335242998;4.460322935251162;0.2987195881998073
gov;-41.362587642804115;102.12163781779304;4.636528074021251;0.3051208869444385
gov;21.290726114543812;117.01246948017184;4.797809337609697;0.2922744106565197
gov;-61.76069844061027;102.12163781779304;4.636528074021251;0.3051208869444385
gov;-39.065547820085214;129.69091067923335;4.745785565727982;0.3044563791405524
gov;-27.17337480407146;102.12163781779304;4.636528074021251;0.3051208869444385
gov;-9.437842184345946;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-5.758941268008917;117.01246948017184;4.797809337609697;0.2922744106565197
gov;-44.480974600788024;129.69091067923335;4.745785565727982;0.3044563791405524
gov;40.378723115460474;99.54613213820669;4.413787915915052;0.3002651306334791
gov;73.67093063658112;108.90337330845574;4.912383859260094;0.2937828510454301
gov;-79.17932719126944;56.02194072116371;3.66041324380981;0.2937855697418478
gov;-18.928874212744738;92.9064226868247;4.1928201640977;0.2614866118999204
gov;506.28108955075766;56.02194072116371;3.66041324380981;0.2937855697418478
gov;100.01770999834925;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-12.905119051678948;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-21.00015261490833;52.99630898998068;3.5582055187189026;0.2873934182910207
gov;-116.78055301405266;92.9064226868247;4.1928201640977;0.2614866118999204
gov;45.17683005062367;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-6.038646689701915;115.57954434545697;4.923085121176421;0.2950488358886874
gov;5.317030539805373;40.168951021945816;2.9635704226738167;0.255833314435937
